metric,global,per_query,delta_abs,rel_delta_pct
validity,0.7670212765957446,0.8276595744680852,0.06063829787234065,7.905686546463276
proximity,1.41641360412637,1.493065764023211,0.07665215989684104,5.411707404781624
sparsity,0.06818642350557244,0.07304964539007092,0.004863221884498475,7.132243684992564
diversity,15.401382978723404,14.827765957446811,-0.5736170212765934,-3.7244513825091543
plausibility,4.37782740931871,4.076943747908485,-0.30088366141022505,-6.872899118173537
actionability,0.6572695035460993,0.9914893617021276,0.3342198581560284,50.84974372808201
wrong_dir_violations,0.4978723404255319,0.0,-0.4978723404255319,-100.0
immutable_violations,0.0,0.0,0.0,
