metric,global,per_query,delta_abs,rel_delta_pct
validity,0.9990000000000001,0.99275,-0.006250000000000089,-0.6256256256256344
proximity,2.98886047979798,2.223213257575758,-0.7656472222222219,-25.616693298242303
sparsity,0.22214682539682543,0.13850793650793652,-0.0836388888888889,-37.65027420017506
diversity,12.871966666666667,8.92965,-3.9423166666666667,-30.627150992207874
plausibility,3.326592865659507,3.471477884809741,0.14488501915023422,4.355357718880646
actionability,0.7640905753968253,1.0,0.23590942460317466,30.874536632081433
wrong_dir_violations,1.1235833333333334,0.0,-1.1235833333333334,-100.0
immutable_violations,0.0,0.0,0.0,
