i,n_cfs,validity,proximity,sparsity,diversity,plausibility,actionability,wrong_dir_violations,immutable_violations
100,5,0.8,1.9324242424242424,0.09523809523809523,16.3,3.8788105758523916,0.7,0.6,0.0
101,5,0.8,1.713939393939394,0.06666666666666667,19.360000000000003,3.6937167949084353,0.8,0.2,0.0
102,5,0.8,1.853939393939394,0.06666666666666667,25.559999999999995,3.4468893236777327,1.0,0.0,0.0
103,5,0.8,1.6309090909090909,0.0761904761904762,23.04,6.120609990546134,0.5,0.6,0.0
104,5,0.8,1.5212121212121215,0.0761904761904762,21.7,3.9551436978984613,0.4,1.0,0.0
105,5,0.6,1.0315151515151515,0.05714285714285714,11.4,4.6803936257345695,0.3,0.6,0.0
106,5,0.8,1.5784848484848486,0.08571428571428572,20.64,5.079165103969366,0.8,0.4,0.0
107,5,0.4,0.8957575757575758,0.0380952380952381,10.959999999999999,3.209845597341137,0.1,0.6,0.0
108,5,0.6,1.2236363636363636,0.0761904761904762,22.520000000000003,4.742926414030861,0.7,0.4,0.0
109,5,0.8,1.08,0.05714285714285714,6.6,6.927584919532715,0.8,0.4,0.0
110,5,0.6,1.5272727272727273,0.0761904761904762,24.18,4.080728923829211,0.8,0.4,0.0
111,5,1.0,2.1545454545454543,0.0761904761904762,4.2,2.3528680135264883,1.0,0.0,0.0
112,5,1.0,1.4293939393939392,0.0761904761904762,22.580000000000002,3.5457443176047523,0.5,0.8,0.0
113,5,0.8,1.8145454545454545,0.047619047619047616,2.020000000000001,2.8869819090091813,1.0,0.0,0.0
114,5,0.4,1.0,0.047619047619047616,2.0,4.606851493923868,0.3,0.6,0.0
115,5,0.6,0.8399999999999999,0.0380952380952381,12.539999999999997,4.276686714493524,0.5,0.2,0.0
116,5,0.8,1.4663636363636363,0.08571428571428572,22.2,4.010391194111464,0.7,0.4,0.0
117,5,0.8,1.1327272727272728,0.06666666666666667,15.6,3.217210583617695,0.5,0.8,0.0
118,5,1.0,1.8815151515151516,0.08571428571428572,35.18,6.019765059282279,0.9,0.2,0.0
119,5,0.8,1.0896969696969696,0.0761904761904762,25.059999999999995,4.061568578296416,1.0,0.0,0.0
120,5,0.4,1.221818181818182,0.06666666666666667,8.08,3.2835451181707276,0.4,1.0,0.0
121,5,1.0,1.4169696969696968,0.08571428571428572,20.44,5.962285882657777,0.5,0.8,0.0
122,5,1.0,2.3975757575757575,0.09523809523809523,26.3,4.543844795664743,0.9,0.2,0.0
123,5,0.2,1.1300000000000001,0.06666666666666667,2.8,4.032094777318005,0.5,0.8,0.0
124,5,0.6,0.9309090909090909,0.05714285714285714,11.3,5.305189063439562,0.8,0.0,0.0
125,5,0.4,1.147878787878788,0.05714285714285714,12.440000000000001,4.734733804194568,0.2,0.8,0.0
126,5,1.0,0.9612121212121212,0.06666666666666667,8.62,4.54923063735715,0.7,0.6,0.0
127,5,0.8,1.3560606060606062,0.06666666666666667,11.760000000000002,4.29116787341951,1.0,0.0,0.0
128,5,0.8,1.3006060606060605,0.05714285714285714,14.120000000000001,3.2772902041956367,0.3,0.8,0.0
129,5,0.8,0.9781818181818183,0.06666666666666667,5.44,5.546037708021507,0.3,0.8,0.0
130,5,0.4,1.0993939393939396,0.047619047619047616,20.439999999999998,3.8514934527744367,0.4,0.2,0.0
131,5,0.6,0.9630303030303031,0.0380952380952381,20.32,3.283537487312809,0.5,0.2,0.0
132,5,1.0,1.4933333333333332,0.05714285714285714,10.9,3.0189138905445,0.9,0.2,0.0
133,5,0.6,1.2393939393939395,0.05714285714285714,26.32,2.8940702191083836,0.8,0.2,0.0
134,5,0.2,1.0727272727272728,0.047619047619047616,10.4,4.926027106967262,0.7,0.2,0.0
135,5,1.0,0.9551515151515153,0.05714285714285714,8.08,2.756561751949242,0.8,0.4,0.0
136,5,0.8,1.3084848484848486,0.0761904761904762,13.160000000000002,3.3787755378796502,0.7,0.4,0.0
137,5,0.8,0.9093939393939394,0.047619047619047616,17.88,5.4852863512072325,0.7,0.2,0.0
138,5,1.0,1.6006060606060604,0.06666666666666667,4.88,3.849213280477908,0.8,0.4,0.0
139,5,0.6,1.2436363636363637,0.06666666666666667,2.6400000000000006,4.045053187983879,0.6,0.4,0.0
140,5,0.6,1.1227272727272728,0.06666666666666667,13.48,4.843007719394463,0.7,0.4,0.0
141,5,0.8,1.0272727272727273,0.0761904761904762,11.2,5.728034910245251,0.8,0.4,0.0
142,5,0.4,1.188181818181818,0.06666666666666667,12.08,4.4465761551988345,0.9,0.2,0.0
143,5,1.0,1.180909090909091,0.0761904761904762,18.020000000000003,3.3465663206509446,0.7,0.4,0.0
144,5,0.8,1.783939393939394,0.06666666666666667,20.18,3.3244768356629035,0.8,0.4,0.0
145,5,0.6,0.5127272727272727,0.02857142857142857,9.759999999999998,5.297199770738055,0.6,0.0,0.0
146,5,0.8,1.3236363636363637,0.05714285714285714,23.54,5.096391916261821,0.7,0.2,0.0
147,5,0.4,0.8581818181818182,0.0380952380952381,13.320000000000002,2.843723533795795,0.6,0.2,0.0
148,5,1.0,1.8157575757575757,0.0761904761904762,16.16,2.843839936654474,0.7,0.6,0.0
149,5,0.8,1.5557575757575757,0.05714285714285714,16.6,5.00013788475896,1.0,0.0,0.0
150,5,1.0,1.7030303030303031,0.05714285714285714,24.139999999999997,4.991194015717493,0.5,0.6,0.0
151,5,0.8,1.208181818181818,0.06666666666666667,14.88,3.2878924510160057,0.6,0.6,0.0
152,5,1.0,3.037575757575758,0.08571428571428572,35.559999999999995,5.244065649226723,0.7,0.6,0.0
153,5,0.4,1.2012121212121212,0.047619047619047616,14.64,7.825851156699619,0.4,0.4,0.0
154,5,0.6,1.143030303030303,0.0380952380952381,24.240000000000002,6.584201563800274,0.5,0.2,0.0
155,5,0.6,1.3045454545454545,0.0761904761904762,12.680000000000001,2.742858038436889,0.8,0.4,0.0
156,5,1.0,1.786969696969697,0.06666666666666667,16.24,3.923477430241973,0.7,0.4,0.0
157,5,0.8,1.3096969696969698,0.0761904761904762,13.040000000000001,6.406196434119945,0.6,0.8,0.0
158,5,1.0,2.6503030303030304,0.06666666666666667,47.019999999999996,8.21399180020348,0.7,0.4,0.0
159,5,0.8,1.3475757575757576,0.06666666666666667,18.759999999999998,3.230488300162024,0.9,0.2,0.0
160,5,0.4,1.0436363636363635,0.05714285714285714,9.1,3.2712620395456313,0.7,0.4,0.0
161,5,0.8,1.5136363636363637,0.06666666666666667,20.439999999999998,4.216285309092168,0.8,0.4,0.0
162,5,0.8,1.3624242424242425,0.0761904761904762,7.24,2.525766247677683,0.9,0.2,0.0
163,5,0.8,1.3687878787878787,0.0761904761904762,15.6,3.6084016848429856,0.7,0.2,0.0
164,5,1.0,2.500606060606061,0.09523809523809523,28.359999999999996,3.1308294290274064,0.7,0.6,0.0
165,5,0.6,1.4636363636363636,0.0761904761904762,19.72,3.6572139287136904,0.6,0.6,0.0
166,5,1.0,1.7624242424242424,0.09523809523809523,16.080000000000002,5.652229660382174,0.9,0.2,0.0
167,5,0.6,1.0354545454545454,0.047619047619047616,24.759999999999998,5.673740990944097,0.8,0.0,0.0
168,5,0.6,1.3163636363636364,0.0761904761904762,10.52,3.565226141948986,0.1,1.4,0.0
169,5,1.0,2.183030303030303,0.05714285714285714,2.6400000000000015,3.494258209864077,0.9,0.2,0.0
170,5,0.8,1.625151515151515,0.08571428571428572,24.839999999999996,3.2423383981872904,0.8,0.4,0.0
171,5,0.6,1.6193939393939396,0.0761904761904762,6.9399999999999995,2.819187019410939,0.8,0.4,0.0
172,5,1.0,2.1775757575757577,0.0761904761904762,25.3,4.182024648058446,0.9,0.2,0.0
