i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
0,5,0.8,1.016060606060606,0.05714285714285714,15.02,3.6123996682917605,0.8,0.0,0.0
1,5,0.6,1.366969696969697,0.06666666666666667,17.240000000000002,2.6660384292924544,1.0,0.0,0.0
2,5,0.2,0.7160606060606061,0.047619047619047616,6.38,3.6645300529519935,1.0,0.0,0.0
3,5,0.4,0.8933333333333333,0.047619047619047616,20.76,5.7392462599921235,1.0,0.0,0.0
4,5,0.6,0.5406060606060606,0.02857142857142857,9.24,5.981652186582884,0.6,0.0,0.0
5,5,0.8,1.1103030303030301,0.0761904761904762,19.119999999999997,4.1480299785419845,1.0,0.0,0.0
6,5,1.0,0.766060606060606,0.06666666666666667,17.54,2.709057954363508,1.0,0.0,0.0
7,5,1.0,1.6175757575757577,0.08571428571428572,12.84,3.6482133716262424,1.0,0.0,0.0
8,5,1.0,1.95030303030303,0.0761904761904762,25.419999999999998,4.3982973359687225,1.0,0.0,0.0
9,5,0.8,1.064848484848485,0.05714285714285714,14.319999999999999,2.801307473497079,0.8,0.0,0.0
10,5,1.0,1.5469696969696969,0.08571428571428572,19.48,4.41132075773825,1.0,0.0,0.0
11,5,1.0,1.4936363636363637,0.0761904761904762,22.54,3.866336474476615,1.0,0.0,0.0
12,5,0.6,1.2145454545454546,0.06666666666666667,9.78,3.1507953848753565,1.0,0.0,0.0
13,5,0.6,1.1927272727272729,0.05714285714285714,22.78,4.242687311451791,0.8,0.0,0.0
14,5,1.0,0.8906060606060606,0.06666666666666667,4.42,2.804530079508764,1.0,0.0,0.0
15,5,0.8,1.1896969696969697,0.05714285714285714,9.819999999999999,2.867005384638491,1.0,0.0,0.0
16,5,1.0,0.9406060606060607,0.08571428571428572,9.6,3.9057955174493815,1.0,0.0,0.0
17,5,0.4,0.7775757575757576,0.047619047619047616,13.34,3.21387984438651,0.8,0.0,0.0
18,5,1.0,1.4203030303030304,0.0761904761904762,12.479999999999999,4.892638428657955,1.0,0.0,0.0
19,5,1.0,1.1945454545454546,0.09523809523809523,18.84,3.2719164426941663,1.0,0.0,0.0
20,5,1.0,1.5466666666666666,0.06666666666666667,13.620000000000001,3.662505394366399,1.0,0.0,0.0
21,5,0.4,0.816969696969697,0.05714285714285714,9.3,2.904286896720953,1.0,0.0,0.0
22,5,0.8,1.0357575757575757,0.06666666666666667,17.34,5.392852202617684,1.0,0.0,0.0
23,5,0.8,1.0678787878787879,0.06666666666666667,13.16,3.240448517259143,1.0,0.0,0.0
24,5,1.0,1.6096969696969698,0.0761904761904762,7.419999999999999,2.638157946507351,1.0,0.0,0.0
25,5,1.0,1.1442424242424243,0.06666666666666667,10.98,3.704779352749287,1.0,0.0,0.0
26,5,1.0,1.2284848484848483,0.06666666666666667,2.7999999999999994,2.576001479213762,1.0,0.0,0.0
27,5,0.6,0.7924242424242424,0.06666666666666667,24.119999999999997,4.355612948609756,1.0,0.0,0.0
28,5,1.0,1.0463636363636364,0.0761904761904762,9.5,2.2700410956164,1.0,0.0,0.0
29,5,1.0,1.7830303030303027,0.08571428571428572,19.22,3.493087335809023,1.0,0.0,0.0
30,5,0.6,0.9675757575757575,0.08571428571428572,9.12,3.2686286152330672,1.0,0.0,0.0
31,5,1.0,1.1166666666666667,0.06666666666666667,7.1,5.357726251837134,1.0,0.0,0.0
32,5,0.6,1.017272727272727,0.06666666666666667,8.4,4.7885212639356975,1.0,0.0,0.0
33,5,1.0,1.2436363636363637,0.0761904761904762,16.04,4.984295479336887,1.0,0.0,0.0
34,5,0.8,1.4254545454545453,0.06666666666666667,10.220000000000002,4.021641898193993,1.0,0.0,0.0
35,5,0.6,1.1290909090909091,0.06666666666666667,13.279999999999998,3.8908859364377513,1.0,0.0,0.0
36,5,1.0,1.555757575757576,0.06666666666666667,6.860000000000001,3.445017520591054,1.0,0.0,0.0
37,5,0.6,1.0569696969696971,0.06666666666666667,12.38,3.4817767349812687,1.0,0.0,0.0
38,5,0.8,1.2039393939393939,0.06666666666666667,15.059999999999999,2.9004188841750302,0.8,0.0,0.0
39,5,0.8,1.3136363636363637,0.08571428571428572,14.860000000000003,3.0531498310163223,1.0,0.0,0.0
40,5,0.6,1.2596969696969698,0.0761904761904762,11.440000000000001,2.7640298658971343,1.0,0.0,0.0
41,5,1.0,2.072121212121212,0.0761904761904762,7.4799999999999995,4.223046358104889,1.0,0.0,0.0
42,5,1.0,1.2951515151515154,0.0761904761904762,10.040000000000001,4.043091495882439,1.0,0.0,0.0
43,5,0.8,1.5133333333333332,0.0761904761904762,13.8,3.3387657251803318,1.0,0.0,0.0
44,5,1.0,0.9036363636363637,0.06666666666666667,7.4,4.779742287906134,1.0,0.0,0.0
45,5,0.4,0.6375757575757576,0.05714285714285714,7.32,2.563946553369944,0.8,0.0,0.0
46,5,0.8,1.7163636363636363,0.08571428571428572,5.8599999999999985,5.276977347776441,1.0,0.0,0.0
47,5,0.6,1.05,0.05714285714285714,2.8,3.3504610189070423,1.0,0.0,0.0
48,5,0.2,0.9454545454545455,0.06666666666666667,9.48,4.005856539128656,1.0,0.0,0.0
49,5,0.2,0.5,0.0380952380952381,2.6,5.902266260444436,0.8,0.0,0.0
50,5,0.8,0.9963636363636363,0.06666666666666667,10.28,3.2823302947968833,1.0,0.0,0.0
51,5,0.6,0.8799999999999999,0.06666666666666667,12.26,4.072231926724202,1.0,0.0,0.0
52,5,1.0,1.6800000000000002,0.08571428571428572,19.560000000000002,3.722484929906705,1.0,0.0,0.0
53,5,0.4,1.5633333333333332,0.05714285714285714,21.880000000000003,3.5510681291595105,0.8,0.0,0.0
54,5,1.0,1.9945454545454546,0.0761904761904762,20.119999999999997,3.6837810151825963,1.0,0.0,0.0
55,5,1.0,1.9224242424242426,0.09523809523809523,17.72,4.41680418397406,1.0,0.0,0.0
56,5,1.0,1.2712121212121212,0.08571428571428572,8.96,3.1598655405194487,1.0,0.0,0.0
57,5,0.8,1.9166666666666667,0.08571428571428572,24.14,3.8108781823118116,1.0,0.0,0.0
58,5,1.0,0.82,0.06666666666666667,7.08,3.8034189659907147,1.0,0.0,0.0
59,5,0.6,1.021212121212121,0.05714285714285714,10.120000000000001,4.185028425322826,0.8,0.0,0.0
60,5,0.4,1.0078787878787878,0.05714285714285714,14.819999999999999,3.2980843769072847,0.8,0.0,0.0
61,5,0.8,1.3145454545454545,0.0761904761904762,15.479999999999999,5.353220770464462,1.0,0.0,0.0
62,5,0.6,1.1854545454545455,0.06666666666666667,34.1,3.442829210051162,1.0,0.0,0.0
63,5,1.0,2.0324242424242422,0.08571428571428572,6.040000000000001,2.5876770535238673,1.0,0.0,0.0
64,5,0.8,1.1333333333333333,0.047619047619047616,13.920000000000002,3.089867578011088,0.8,0.0,0.0
65,5,1.0,1.0127272727272727,0.06666666666666667,11.7,3.2490733518917434,1.0,0.0,0.0
66,5,0.8,1.2481818181818183,0.08571428571428572,11.48,2.2446665059037576,1.0,0.0,0.0
67,5,0.8,1.4581818181818182,0.08571428571428572,16.16,4.128576707002766,1.0,0.0,0.0
68,5,0.8,1.4557575757575756,0.0761904761904762,6.76,3.1286110350028595,1.0,0.0,0.0
69,5,0.8,1.1527272727272728,0.05714285714285714,14.919999999999998,5.742015909107674,0.8,0.0,0.0
70,5,1.0,1.896060606060606,0.0761904761904762,6.26,2.9519983901071294,1.0,0.0,0.0
71,5,1.0,1.2954545454545454,0.06666666666666667,13.940000000000001,3.759787581900269,1.0,0.0,0.0
72,5,0.8,0.9981818181818183,0.0761904761904762,11.080000000000002,2.260868786301324,1.0,0.0,0.0
73,5,0.8,1.998181818181818,0.0761904761904762,7.220000000000001,3.2902863534304663,1.0,0.0,0.0
74,5,1.0,1.6836363636363636,0.08571428571428572,13.14,3.7103441947055127,1.0,0.0,0.0
75,5,0.8,1.2866666666666666,0.06666666666666667,24.339999999999996,5.213838490304161,1.0,0.0,0.0
76,5,1.0,1.4963636363636366,0.0761904761904762,15.979999999999999,3.4609926136307188,1.0,0.0,0.0
77,5,0.6,0.8215151515151515,0.06666666666666667,22.919999999999998,5.302327218595791,1.0,0.0,0.0
78,5,1.0,1.5981818181818181,0.0761904761904762,8.539999999999997,5.828544379072247,1.0,0.0,0.0
79,5,0.8,1.1075757575757577,0.06666666666666667,7.720000000000001,4.153630237596229,1.0,0.0,0.0
80,5,0.6,1.1745454545454546,0.0761904761904762,22.52,3.5473245065064125,1.0,0.0,0.0
81,5,0.8,1.9315151515151512,0.0761904761904762,31.360000000000003,6.909786460797896,1.0,0.0,0.0
82,5,0.8,1.743030303030303,0.05714285714285714,32.64,4.494329980334165,1.0,0.0,0.0
83,5,0.8,2.1942424242424243,0.08571428571428572,5.4399999999999995,2.79180704222845,1.0,0.0,0.0
84,5,1.0,1.9212121212121211,0.08571428571428572,19.160000000000004,2.6653471894792866,1.0,0.0,0.0
85,5,0.8,1.1596969696969697,0.08571428571428572,29.819999999999993,3.78213193257481,1.0,0.0,0.0
86,5,0.6,1.016969696969697,0.06666666666666667,14.0,3.2699753310709307,1.0,0.0,0.0
87,5,0.8,0.907878787878788,0.06666666666666667,5.8,4.360783633458958,1.0,0.0,0.0
88,5,0.8,0.7096969696969697,0.06666666666666667,8.66,4.232767136204966,1.0,0.0,0.0
89,5,1.0,1.3842424242424243,0.0761904761904762,5.220000000000001,2.6411790244337285,1.0,0.0,0.0
90,5,1.0,1.412121212121212,0.08571428571428572,19.639999999999997,4.329322227910401,1.0,0.0,0.0
91,5,0.8,1.4884848484848485,0.06666666666666667,12.200000000000001,4.386007595986682,1.0,0.0,0.0
92,5,0.8,2.0239393939393944,0.09523809523809523,17.94,3.0677363886995517,1.0,0.0,0.0
93,5,0.8,1.2824242424242425,0.0761904761904762,22.28,5.753069724190114,1.0,0.0,0.0
94,5,0.8,1.1054545454545455,0.05714285714285714,9.3,4.601228493906955,1.0,0.0,0.0
95,5,1.0,1.4275757575757575,0.06666666666666667,9.900000000000002,2.76234402309952,1.0,0.0,0.0
96,5,0.8,1.4563636363636363,0.047619047619047616,15.66,3.3974259329862533,0.8,0.0,0.0
97,5,0.6,1.133939393939394,0.06666666666666667,3.12,5.011960611026427,1.0,0.0,0.0
98,5,0.6,0.7427272727272728,0.06666666666666667,12.68,4.2912891696435205,1.0,0.0,0.0
99,5,1.0,2.3042424242424246,0.0761904761904762,23.36,4.560231922519779,1.0,0.0,0.0
100,5,1.0,0.7557575757575756,0.0761904761904762,12.499999999999998,4.723942150412118,1.0,0.0,0.0
101,5,1.0,1.3372727272727274,0.0761904761904762,14.839999999999998,4.225422133772403,1.0,0.0,0.0
102,5,0.8,1.4157575757575755,0.06666666666666667,6.139999999999999,3.1680198827705217,1.0,0.0,0.0
103,5,1.0,1.9966666666666666,0.06666666666666667,16.22,3.928937003363479,1.0,0.0,0.0
104,5,0.8,1.1509090909090909,0.06666666666666667,10.6,4.181865294297997,1.0,0.0,0.0
105,5,0.8,1.3363636363636364,0.05714285714285714,19.22,5.160522491032466,0.8,0.0,0.0
106,5,0.8,1.2769696969696969,0.08571428571428572,14.0,3.2808304717970476,1.0,0.0,0.0
107,5,0.8,1.5709090909090908,0.09523809523809523,27.7,5.494349047436893,1.0,0.0,0.0
108,5,1.0,2.7824242424242422,0.08571428571428572,8.100000000000001,4.473343017537696,1.0,0.0,0.0
109,5,0.2,0.7266666666666668,0.047619047619047616,3.4,3.928621812220149,0.8,0.0,0.0
110,5,0.8,1.194242424242424,0.09523809523809523,3.6599999999999993,2.5149991583839286,1.0,0.0,0.0
111,5,0.8,1.5736363636363637,0.0761904761904762,14.959999999999999,3.659926163519082,1.0,0.0,0.0
112,5,1.0,1.3163636363636366,0.08571428571428572,6.880000000000001,3.8551012329583036,1.0,0.0,0.0
113,5,0.8,1.7812121212121212,0.08571428571428572,13.959999999999999,5.098896422661166,1.0,0.0,0.0
114,5,0.6,1.145757575757576,0.05714285714285714,22.1,5.164452534903046,1.0,0.0,0.0
115,5,0.6,0.7687878787878788,0.0761904761904762,14.920000000000002,3.9186104856175072,1.0,0.0,0.0
116,5,0.6,0.9242424242424242,0.05714285714285714,12.64,3.509406911261979,0.6,0.0,0.0
117,5,1.0,1.813939393939394,0.0761904761904762,23.46,5.135716777983509,1.0,0.0,0.0
118,5,0.6,1.146060606060606,0.05714285714285714,5.419999999999999,3.4100348018285684,1.0,0.0,0.0
119,5,0.6,1.312121212121212,0.0761904761904762,11.98,3.4621797789965547,1.0,0.0,0.0
120,5,0.8,1.686060606060606,0.08571428571428572,3.9400000000000004,4.438127987508124,1.0,0.0,0.0
121,5,0.8,1.196060606060606,0.06666666666666667,13.86,2.7390724084835525,1.0,0.0,0.0
122,5,0.4,0.7372727272727273,0.06666666666666667,7.8,4.436151606847132,1.0,0.0,0.0
123,5,0.8,1.0554545454545454,0.047619047619047616,14.52,3.5216805735093133,0.8,0.0,0.0
124,5,0.6,0.5854545454545453,0.06666666666666667,10.219999999999999,3.6426571026457104,1.0,0.0,0.0
125,5,1.0,1.8006060606060603,0.08571428571428572,30.639999999999997,3.3231843189744996,1.0,0.0,0.0
126,5,0.6,1.106060606060606,0.06666666666666667,10.819999999999999,4.012930090736153,1.0,0.0,0.0
127,5,1.0,1.36,0.0761904761904762,13.38,4.785045515744538,1.0,0.0,0.0
128,5,1.0,1.0472727272727274,0.0761904761904762,8.62,3.794706191906391,1.0,0.0,0.0
129,5,1.0,1.7284848484848485,0.08571428571428572,10.360000000000001,2.88443392320109,1.0,0.0,0.0
130,5,1.0,2.2403030303030302,0.0761904761904762,15.999999999999996,2.986769661511887,1.0,0.0,0.0
131,5,0.6,1.2612121212121212,0.0761904761904762,27.419999999999998,4.401133199508395,1.0,0.0,0.0
132,5,0.8,1.1854545454545453,0.0761904761904762,16.2,5.346211686747557,1.0,0.0,0.0
133,5,0.6,0.8866666666666667,0.0761904761904762,7.6,6.032527497366233,1.0,0.0,0.0
134,5,0.8,1.8096969696969694,0.08571428571428572,6.080000000000001,4.228949600444245,1.0,0.0,0.0
135,5,0.6,1.073939393939394,0.09523809523809523,7.799999999999997,2.896610713088088,1.0,0.0,0.0
136,5,1.0,1.9375757575757575,0.09523809523809523,19.839999999999996,4.833876401830155,1.0,0.0,0.0
137,5,0.8,1.4642424242424243,0.0761904761904762,27.139999999999997,4.277350701406925,1.0,0.0,0.0
138,5,1.0,1.1821212121212121,0.0761904761904762,4.800000000000002,4.7131961145412795,1.0,0.0,0.0
139,5,1.0,1.1315151515151514,0.0761904761904762,7.739999999999999,2.9103069404868016,1.0,0.0,0.0
140,5,0.8,1.2721212121212122,0.06666666666666667,13.919999999999998,3.8342728236600525,1.0,0.0,0.0
141,5,0.4,1.274242424242424,0.06666666666666667,1.8799999999999997,3.7763023438243635,1.0,0.0,0.0
142,5,0.6,1.0312121212121212,0.06666666666666667,11.239999999999998,2.9283716701533575,1.0,0.0,0.0
143,5,1.0,1.0721212121212123,0.0761904761904762,4.38,5.984470523029608,1.0,0.0,0.0
144,5,0.8,1.5236363636363637,0.06666666666666667,8.84,2.334046594808374,1.0,0.0,0.0
145,5,0.6,1.3793939393939394,0.05714285714285714,25.460000000000004,5.626819392723451,1.0,0.0,0.0
146,5,1.0,1.5793939393939396,0.047619047619047616,4.4799999999999995,4.906373692420046,1.0,0.0,0.0
147,5,0.8,2.084848484848485,0.0761904761904762,11.220000000000002,3.8126708906959728,1.0,0.0,0.0
148,5,0.8,1.5887878787878789,0.0761904761904762,21.259999999999998,3.917131344728566,1.0,0.0,0.0
149,5,0.8,1.7493939393939393,0.08571428571428572,22.080000000000002,4.241018776132363,1.0,0.0,0.0
150,5,0.8,1.3981818181818182,0.06666666666666667,13.16,3.3553550231530735,0.8,0.0,0.0
151,5,1.0,1.1551515151515153,0.0761904761904762,13.8,3.716689011074032,1.0,0.0,0.0
152,5,0.6,1.413939393939394,0.0761904761904762,18.4,3.7794346007562947,1.0,0.0,0.0
153,5,0.6,1.4754545454545456,0.0761904761904762,20.419999999999998,3.8938224586627235,1.0,0.0,0.0
154,5,0.6,1.2424242424242424,0.06666666666666667,13.879999999999999,3.91566994972648,1.0,0.0,0.0
155,5,0.8,1.1357575757575755,0.0761904761904762,19.259999999999998,3.4105331258019715,1.0,0.0,0.0
156,5,1.0,2.3187878787878793,0.09523809523809523,3.4400000000000004,4.476339522030348,1.0,0.0,0.0
157,5,0.6,0.8699999999999999,0.06666666666666667,4.2,6.672846310732857,1.0,0.0,0.0
158,5,0.4,1.2778787878787878,0.05714285714285714,23.720000000000002,4.924493740359369,1.0,0.0,0.0
159,5,0.0,0.5399999999999999,0.047619047619047616,3.8,5.612113092472586,1.0,0.0,0.0
160,5,0.8,1.7533333333333332,0.0761904761904762,15.440000000000003,2.6734726337945527,1.0,0.0,0.0
161,5,1.0,1.5890909090909089,0.0761904761904762,2.7599999999999993,3.724613752576447,1.0,0.0,0.0
162,5,0.6,1.553939393939394,0.0761904761904762,15.220000000000002,5.46913107683821,1.0,0.0,0.0
163,5,0.8,1.929090909090909,0.09523809523809523,11.679999999999998,3.0472154497732116,1.0,0.0,0.0
164,5,0.8,1.0266666666666666,0.047619047619047616,3.499999999999999,3.31586467234251,1.0,0.0,0.0
165,5,1.0,1.227878787878788,0.0761904761904762,12.7,3.2767300912285786,1.0,0.0,0.0
166,5,1.0,1.5812121212121215,0.0761904761904762,7.179999999999998,2.8482706180938857,1.0,0.0,0.0
167,5,0.2,1.019090909090909,0.047619047619047616,21.04,3.649368566957685,1.0,0.0,0.0
168,5,1.0,1.3842424242424243,0.06666666666666667,3.78,2.900886615117974,1.0,0.0,0.0
169,5,0.8,1.0484848484848486,0.06666666666666667,11.66,3.1144856127538123,1.0,0.0,0.0
170,5,0.6,1.713939393939394,0.0761904761904762,6.06,3.0070226101974904,1.0,0.0,0.0
171,5,1.0,1.0848484848484847,0.05714285714285714,1.44,5.767251241167539,1.0,0.0,0.0
