metric,global,per_query,delta_abs,rel_delta_pct
validity,0.8,0.8300000000000001,0.030000000000000027,3.750000000000003
proximity,1.8620606060606062,2.052984848484849,0.19092424242424277,10.253384975914614
sparsity,0.06999999999999999,0.07428571428571427,0.004285714285714282,6.122448979591831
diversity,18.151000000000003,15.298000000000002,-2.8530000000000015,-15.718142251115648
plausibility,4.257690992921644,3.939690976396219,-0.31800001652542464,-7.4688373828466075
actionability,0.85,1.0,0.15000000000000002,17.647058823529413
wrong_dir_violations,0.25000000000000006,0.0,-0.25000000000000006,-100.0
immutable_violations,0.0,0.0,0.0,
