i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
0,5,1.0,1.227878787878788,0.08571428571428572,25.639999999999997,3.794732028185262,0.7,0.6,0.0
1,5,0.6,0.95,0.06666666666666667,10.2,3.758230996031833,0.3,0.8,0.0
2,5,0.8,1.3399999999999999,0.0761904761904762,23.86,4.298346100068106,0.6,0.6,0.0
3,5,1.0,0.9842424242424241,0.05714285714285714,15.959999999999999,6.2535354928624685,0.6,0.6,0.0
4,5,0.6,1.4727272727272727,0.06666666666666667,25.520000000000003,4.750670224301832,0.5,0.8,0.0
5,5,0.8,0.72,0.047619047619047616,14.8,9.732438082034262,0.7,0.2,0.0
6,5,0.8,1.4327272727272728,0.0761904761904762,16.16,4.38394502600644,0.4,0.8,0.0
7,5,1.0,1.1693939393939394,0.05714285714285714,9.84,2.834713064255473,0.7,0.4,0.0
8,5,0.6,1.3154545454545457,0.06666666666666667,21.96,4.213908368091869,0.6,0.6,0.0
9,5,0.6,1.4830303030303031,0.06666666666666667,34.46,5.550322886470332,0.6,0.4,0.0
10,5,0.8,0.840909090909091,0.05714285714285714,8.42,3.248281886088691,0.6,0.6,0.0
11,5,0.8,1.5084848484848483,0.0761904761904762,22.720000000000002,3.536787606764287,0.6,0.6,0.0
12,5,0.8,1.218787878787879,0.06666666666666667,15.279999999999998,2.9931790507070346,0.5,0.8,0.0
13,5,0.6,0.6366666666666666,0.05714285714285714,7.5,3.42485174588262,1.0,0.0,0.0
14,5,0.8,1.4133333333333333,0.06666666666666667,19.380000000000003,3.2932160429020505,0.6,0.6,0.0
15,5,0.6,1.04,0.05714285714285714,4.2,3.3599294537370192,0.2,0.8,0.0
16,5,0.6,1.4206060606060606,0.05714285714285714,15.680000000000001,4.372304429425666,0.3,0.6,0.0
17,5,0.4,0.7633333333333333,0.047619047619047616,14.8,4.3557055309705035,0.3,0.6,0.0
18,5,0.8,0.8236363636363636,0.047619047619047616,5.88,3.421923639080882,0.8,0.0,0.0
19,5,0.6,1.2324242424242424,0.06666666666666667,25.32,4.313067540980533,0.2,1.0,0.0
20,5,0.8,1.1345454545454545,0.06666666666666667,12.98,2.5686057701176312,0.6,0.6,0.0
21,5,0.6,0.8733333333333333,0.05714285714285714,8.6,4.253261532876294,0.7,0.4,0.0
22,5,0.6,1.3481818181818184,0.0761904761904762,10.3,2.8384793313007086,0.9,0.2,0.0
23,5,0.6,1.04,0.06666666666666667,3.8,3.3065520484357713,0.7,0.4,0.0
24,5,0.8,1.1309090909090909,0.06666666666666667,7.859999999999999,4.672084917286669,0.9,0.2,0.0
25,5,1.0,1.5042424242424244,0.0761904761904762,5.040000000000001,5.033841197969187,0.7,0.6,0.0
26,5,0.6,1.155151515151515,0.05714285714285714,11.280000000000001,3.006489799381574,0.2,0.8,0.0
27,5,0.4,1.023030303030303,0.05714285714285714,16.8,3.7409480591012736,0.2,0.8,0.0
28,5,0.6,1.346666666666667,0.0761904761904762,22.119999999999997,4.010776646892311,0.2,1.2,0.0
29,5,0.8,1.3260606060606062,0.06666666666666667,24.8,4.114224669244183,0.7,0.6,0.0
30,5,0.8,1.2354545454545456,0.0761904761904762,12.22,3.1337015807702318,1.0,0.0,0.0
31,5,0.8,1.2921212121212122,0.0380952380952381,13.280000000000001,4.088582423700653,0.8,0.0,0.0
32,5,0.8,1.3209090909090908,0.0761904761904762,9.719999999999999,5.013588297121966,1.0,0.0,0.0
33,5,0.6,1.0366666666666666,0.06666666666666667,10.8,6.647589811490488,0.4,0.8,0.0
34,5,0.6,1.4418181818181819,0.0761904761904762,27.54,2.905000331083816,0.7,0.4,0.0
35,5,0.6,0.986060606060606,0.06666666666666667,14.719999999999999,3.1611917558181224,0.9,0.2,0.0
36,5,0.6,1.34,0.06666666666666667,5.0,4.291078914308282,0.9,0.2,0.0
37,5,0.8,1.2927272727272727,0.0761904761904762,10.64,4.799356056340891,0.9,0.2,0.0
38,5,1.0,1.271818181818182,0.06666666666666667,26.919999999999998,3.2445963013099464,0.7,0.4,0.0
39,5,0.8,0.6496969696969697,0.047619047619047616,8.82,3.5406954324227966,1.0,0.0,0.0
40,5,0.8,1.6606060606060606,0.0761904761904762,18.4,3.481221411283538,0.6,0.6,0.0
41,5,0.8,1.032121212121212,0.06666666666666667,13.839999999999998,4.690215735034295,0.9,0.2,0.0
42,5,0.8,0.7054545454545454,0.047619047619047616,6.959999999999999,5.466717883380944,0.7,0.2,0.0
43,5,1.0,1.8957575757575758,0.08571428571428572,18.1,3.098913628506404,0.7,0.6,0.0
44,5,0.6,0.8,0.047619047619047616,2.4,4.389062887498613,0.6,0.4,0.0
45,5,1.0,1.0945454545454545,0.06666666666666667,6.119999999999999,2.78736892942942,0.7,0.4,0.0
46,5,0.2,0.46333333333333326,0.0380952380952381,5.2,4.809433186436298,0.4,0.2,0.0
47,5,0.6,1.3209090909090908,0.0761904761904762,18.04,5.64886944460155,0.6,0.6,0.0
48,5,0.6,1.6709090909090907,0.0761904761904762,15.52,3.995696188397654,0.5,0.8,0.0
49,5,0.8,1.266060606060606,0.05714285714285714,19.66,3.2918267031747583,0.6,0.4,0.0
50,5,0.6,0.9099999999999999,0.05714285714285714,7.279999999999999,4.315291819806634,0.5,0.4,0.0
51,5,0.6,0.9866666666666667,0.0761904761904762,21.560000000000002,3.018320361190963,0.4,0.8,0.0
52,5,0.8,1.3118181818181818,0.0761904761904762,22.240000000000002,3.41208505731733,0.7,0.6,0.0
53,5,0.8,1.033030303030303,0.05714285714285714,15.6,3.819726646634197,0.9,0.2,0.0
54,5,1.0,1.3866666666666665,0.0761904761904762,23.979999999999997,5.035175126580232,0.9,0.2,0.0
55,5,0.8,0.8872727272727273,0.047619047619047616,18.199999999999996,4.786454006705601,0.8,0.0,0.0
56,5,0.6,1.8096969696969694,0.06666666666666667,22.64,6.2976122271556685,0.4,0.8,0.0
57,5,0.6,1.02,0.05714285714285714,2.0,2.7776763386263603,0.4,0.6,0.0
58,5,0.6,1.3796969696969696,0.0761904761904762,15.219999999999999,2.8010014495558684,0.7,0.4,0.0
