metric,global,per_query,delta_abs,rel_delta_pct
validity,0.7440000000000001,0.805,0.06099999999999994,8.198924731182787
proximity,1.3793424242424244,1.4539757575757577,0.07463333333333333,5.41079082478915
sparsity,0.0668095238095238,0.07109523809523809,0.004285714285714282,6.414825374198141
diversity,15.1031,14.532399999999997,-0.5707000000000022,-3.7786944402142755
plausibility,4.301481723527048,4.057357751117196,-0.24412397240985229,-5.675346034242361
actionability,0.6544999999999999,0.9551666666666668,0.30066666666666697,45.93837535014011
wrong_dir_violations,0.479,0.04,-0.439,-91.64926931106471
immutable_violations,0.0,0.0,0.0,
