metric,global,per_query,delta_abs,rel_delta_pct
validity,0.775,0.765,-0.010000000000000009,-1.2903225806451624
proximity,1.4730530303030305,1.434227272727273,-0.03882575757575757,-2.635733865451571
sparsity,0.06928571428571428,0.07142857142857142,0.002142857142857141,3.092783505154636
diversity,0.0,0.0,0.0,
plausibility,4.3286634735034735,4.005920563876435,-0.32274290962703844,-7.455948276011886
actionability,0.675,0.98,0.30499999999999994,45.18518518518517
wrong_dir_violations,0.43,0.0,-0.43,-100.0
immutable_violations,0.0,0.0,0.0,
