i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
0,5,0.8,1.0981818181818181,0.06666666666666667,26.28,3.7490881632399526,1.0,0.0,0.0
1,5,0.6,0.5866666666666667,0.047619047619047616,12.8,3.420532753604207,0.3,0.6,0.0
2,5,1.0,1.47,0.08571428571428572,8.26,3.888021080842959,0.8,0.4,0.0
3,5,0.8,1.478787878787879,0.06666666666666667,30.6,4.144352307235661,0.8,0.4,0.0
4,5,0.8,0.8581818181818182,0.06666666666666667,14.16,5.924914231708698,0.6,0.6,0.0
5,5,1.0,1.481212121212121,0.0761904761904762,24.36,3.9268361044597584,0.9,0.2,0.0
6,5,0.6,0.866969696969697,0.0761904761904762,18.419999999999998,2.819827511666828,0.9,0.2,0.0
7,5,0.6,1.2993939393939393,0.0761904761904762,14.440000000000001,3.55011853117988,0.7,0.4,0.0
8,5,0.8,1.1372727272727272,0.05714285714285714,17.020000000000003,4.524801290049085,0.9,0.2,0.0
9,5,1.0,1.3418181818181818,0.06666666666666667,21.52,3.1237728905089632,0.8,0.4,0.0
10,5,1.0,1.3909090909090909,0.06666666666666667,17.359999999999996,3.376300636006192,0.8,0.2,0.0
11,5,0.6,1.7284848484848485,0.08571428571428572,22.1,4.1353147287304965,0.4,1.0,0.0
12,5,0.8,1.3957575757575758,0.08571428571428572,20.740000000000002,3.509026827564505,0.5,0.8,0.0
13,5,1.0,1.7236363636363639,0.06666666666666667,19.04,3.450481667904704,0.8,0.4,0.0
14,5,0.8,1.0127272727272727,0.06666666666666667,16.86,2.864357644729466,0.9,0.2,0.0
15,5,0.8,1.2687878787878788,0.06666666666666667,14.26,3.173885994459039,0.6,0.6,0.0
16,5,0.4,0.6399999999999999,0.0380952380952381,9.76,4.117705088624853,0.4,0.4,0.0
17,5,0.4,0.6,0.02857142857142857,1.2,3.396335754783271,0.2,0.4,0.0
18,5,0.6,1.4993939393939395,0.0761904761904762,14.420000000000002,5.261048754787966,0.7,0.6,0.0
19,5,0.6,1.0045454545454544,0.05714285714285714,15.220000000000002,3.3836263713642993,0.7,0.4,0.0
20,5,0.8,1.186060606060606,0.047619047619047616,16.82,3.8775846040593698,0.8,0.0,0.0
21,5,1.0,1.5224242424242425,0.09523809523809523,13.979999999999999,2.999897752852332,0.9,0.2,0.0
22,5,0.6,1.0478787878787879,0.05714285714285714,7.08,5.098182851974535,0.7,0.2,0.0
23,5,1.0,1.5033333333333334,0.08571428571428572,15.6,3.2699441626900576,0.9,0.2,0.0
24,5,0.8,1.3066666666666666,0.06666666666666667,26.68,3.3131027266117146,0.8,0.4,0.0
25,5,0.8,0.9233333333333335,0.06666666666666667,16.380000000000003,3.2699216169624705,0.9,0.2,0.0
26,5,0.8,1.0866666666666667,0.06666666666666667,12.98,2.600789193066149,0.6,0.6,0.0
27,5,1.0,0.9266666666666667,0.06666666666666667,14.4,4.2586624804939275,0.8,0.2,0.0
28,5,0.6,1.1109090909090908,0.06666666666666667,17.96,2.921439214493368,0.8,0.4,0.0
29,5,0.8,1.476363636363636,0.06666666666666667,14.26,3.298460697817761,0.6,0.6,0.0
30,5,0.6,0.901818181818182,0.05714285714285714,5.479999999999999,3.1024166046227397,1.0,0.0,0.0
31,5,1.0,1.0048484848484847,0.06666666666666667,5.8,4.913454321146507,0.8,0.4,0.0
32,5,0.8,1.0566666666666666,0.06666666666666667,11.6,5.003487765130405,0.9,0.2,0.0
33,5,0.6,1.0024242424242424,0.047619047619047616,11.52,5.562544533775593,0.7,0.2,0.0
34,5,0.8,1.1318181818181818,0.05714285714285714,10.7,3.9179260395722184,1.0,0.0,0.0
