metric,global,per_query,delta_abs,rel_delta_pct
validity,0.759,0.795,0.03600000000000003,4.743083003952574
proximity,1.3160151515151515,1.3607196969696969,0.044704545454545386,3.3969628239520078
sparsity,0.06676190476190476,0.0717142857142857,0.004952380952380944,7.417974322396565
diversity,13.595999999999998,12.8826,-0.7133999999999983,-5.24713150926742
plausibility,4.119065197815343,3.9149482884966558,-0.20411690931868698,-4.9554182688573585
actionability,0.713,0.9790000000000001,0.2660000000000001,37.30715287517533
wrong_dir_violations,0.39799999999999996,0.0,-0.39799999999999996,-100.0
immutable_violations,0.0,0.0,0.0,
