i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
115,5,1.0,1.6266666666666665,0.0761904761904762,26.8,5.785404887596875,0.6,0.8,0.0
116,5,0.8,1.102121212121212,0.06666666666666667,14.719999999999999,3.308532660029602,0.7,0.2,0.0
117,5,0.6,1.4115151515151516,0.0761904761904762,14.14,2.980482498583191,0.7,0.4,0.0
118,5,1.0,0.9957575757575757,0.05714285714285714,7.7200000000000015,4.617949326394039,0.9,0.2,0.0
119,5,0.8,1.2375757575757576,0.06666666666666667,14.26,3.1199902157697075,0.7,0.2,0.0
120,5,0.8,1.3690909090909091,0.0761904761904762,14.320000000000002,4.153655862013578,0.8,0.4,0.0
121,5,1.0,1.1048484848484847,0.0761904761904762,15.66,3.426497158857403,0.7,0.6,0.0
122,5,0.4,1.0315151515151517,0.05714285714285714,10.6,3.386188127504566,0.6,0.4,0.0
123,5,0.6,1.2606060606060605,0.06666666666666667,12.979999999999999,4.209383497394604,0.5,0.4,0.0
124,5,0.6,1.0121212121212122,0.05714285714285714,10.64,3.062835363003211,0.4,0.6,0.0
125,5,0.6,1.3612121212121213,0.05714285714285714,15.12,4.348208029111208,0.7,0.4,0.0
126,5,0.6,1.2639393939393941,0.0761904761904762,12.24,4.049100848709226,0.9,0.2,0.0
127,5,1.0,1.003939393939394,0.06666666666666667,4.959999999999999,3.2029101984447315,0.2,1.0,0.0
128,5,0.8,1.812121212121212,0.08571428571428572,13.0,3.710012802358682,0.6,0.8,0.0
129,5,0.0,0.516969696969697,0.02857142857142857,8.36,3.494083873285128,0.6,0.0,0.0
130,5,0.4,1.252121212121212,0.06666666666666667,6.959999999999999,3.099745452404372,0.6,0.6,0.0
131,5,0.6,1.5660606060606062,0.06666666666666667,13.800000000000002,2.9377061222769827,0.6,0.6,0.0
132,5,0.8,1.6842424242424243,0.08571428571428572,26.840000000000003,5.6077062941208515,0.9,0.2,0.0
133,5,0.8,1.4545454545454546,0.05714285714285714,16.42,3.32490584476566,0.6,0.4,0.0
134,5,0.8,1.2227272727272727,0.06666666666666667,27.7,4.9453170361889685,0.7,0.4,0.0
135,5,1.0,1.186060606060606,0.0761904761904762,8.3,2.6639273893217763,0.9,0.2,0.0
136,5,0.6,1.1984848484848485,0.06666666666666667,18.080000000000002,5.33479547524171,0.7,0.4,0.0
137,5,0.6,1.8193939393939396,0.047619047619047616,17.459999999999997,3.6814726386769623,0.7,0.2,0.0
138,5,0.6,0.8690909090909091,0.047619047619047616,11.92,5.9263185939254415,1.0,0.0,0.0
139,5,0.6,1.3369696969696971,0.06666666666666667,17.42,4.068639846199085,0.5,0.4,0.0
140,5,0.2,1.132121212121212,0.047619047619047616,12.36,3.647792343692519,0.3,0.6,0.0
141,5,1.0,1.9539393939393939,0.0761904761904762,25.919999999999998,5.304311529395929,0.7,0.6,0.0
142,5,0.8,0.9978787878787878,0.0761904761904762,7.780000000000001,3.385363161535035,0.9,0.2,0.0
143,5,0.4,1.373030303030303,0.0761904761904762,15.02,3.616051930299016,0.6,0.6,0.0
