i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
109,5,0.6,0.6530303030303031,0.06666666666666667,5.68,4.2656053205113675,1.0,0.0,0.0
110,5,0.4,0.9936363636363638,0.06666666666666667,11.6,3.280787155058481,1.0,0.0,0.0
111,5,0.8,1.4775757575757578,0.0761904761904762,7.219999999999999,3.6802667547590833,1.0,0.0,0.0
112,5,0.8,1.3457575757575757,0.0761904761904762,11.6,3.3451926412187425,1.0,0.0,0.0
113,5,1.0,2.185151515151515,0.0761904761904762,8.840000000000003,3.4264239944723562,1.0,0.0,0.0
114,5,0.6,1.4681818181818183,0.08571428571428572,14.180000000000001,2.45801788482029,1.0,0.0,0.0
115,5,0.8,1.5175757575757576,0.0761904761904762,17.639999999999997,5.460977160501915,1.0,0.0,0.0
116,5,0.6,1.209090909090909,0.0761904761904762,15.0,3.4798726800208497,1.0,0.0,0.0
117,5,1.0,1.7375757575757576,0.08571428571428572,23.36,3.1633517091252124,1.0,0.0,0.0
118,5,0.8,1.1133333333333335,0.06666666666666667,4.74,4.473275673752827,1.0,0.0,0.0
119,5,1.0,1.7042424242424246,0.0761904761904762,9.4,2.7367527063558974,1.0,0.0,0.0
120,5,0.8,1.4687878787878788,0.0761904761904762,25.939999999999998,4.290602297048024,1.0,0.0,0.0
121,5,1.0,1.7918181818181822,0.0761904761904762,15.36,3.2105422471417406,1.0,0.0,0.0
122,5,0.8,1.1233333333333333,0.0761904761904762,18.76,3.3820218147968717,1.0,0.0,0.0
123,5,1.0,1.3103030303030303,0.08571428571428572,10.299999999999999,4.109472670125304,1.0,0.0,0.0
124,5,0.8,1.466060606060606,0.08571428571428572,12.6,2.832292569686623,1.0,0.0,0.0
125,5,0.8,1.4215151515151514,0.0761904761904762,16.02,4.3368599854946215,0.8,0.0,0.0
126,5,1.0,1.6424242424242426,0.08571428571428572,15.180000000000001,3.798481975425857,1.0,0.0,0.0
127,5,0.6,0.9557575757575758,0.06666666666666667,7.4,3.313541380834445,1.0,0.0,0.0
128,5,0.4,1.1218181818181818,0.05714285714285714,11.559999999999999,3.81821065717402,0.8,0.0,0.0
129,5,0.4,1.3296969696969696,0.05714285714285714,13.540000000000001,3.240434553606363,1.0,0.0,0.0
130,5,1.0,1.1312121212121213,0.05714285714285714,4.52,2.7547977255088725,1.0,0.0,0.0
131,5,1.0,1.6015151515151516,0.0761904761904762,12.86,2.820853175880223,1.0,0.0,0.0
132,5,0.6,1.6763636363636363,0.06666666666666667,23.2,6.269469420337731,1.0,0.0,0.0
133,5,1.0,1.8963636363636365,0.06666666666666667,5.7200000000000015,3.1406038659654696,1.0,0.0,0.0
134,5,0.8,1.3575757575757574,0.06666666666666667,18.919999999999998,3.9299501187126467,1.0,0.0,0.0
135,5,1.0,1.0096969696969698,0.06666666666666667,1.1799999999999997,2.758477740440622,1.0,0.0,0.0
136,5,0.8,1.4248484848484848,0.0761904761904762,40.4,5.535897244501517,1.0,0.0,0.0
137,5,0.6,1.792424242424243,0.06666666666666667,18.339999999999996,3.583409456770016,1.0,0.0,0.0
138,5,1.0,1.4921212121212122,0.0761904761904762,6.8,5.776663658291531,1.0,0.0,0.0
139,5,1.0,1.2942424242424244,0.05714285714285714,10.42,4.039398632866968,1.0,0.0,0.0
140,5,0.6,1.644848484848485,0.06666666666666667,5.540000000000002,3.2378471730798783,1.0,0.0,0.0
141,5,0.8,1.9039393939393938,0.08571428571428572,18.160000000000004,5.2096305755134145,1.0,0.0,0.0
142,5,1.0,1.2909090909090908,0.06666666666666667,2.679999999999999,3.481276014060627,1.0,0.0,0.0
143,5,0.6,0.9433333333333334,0.05714285714285714,16.759999999999998,3.752404996907363,0.8,0.0,0.0
144,5,0.6,1.8421212121212118,0.0761904761904762,19.86,4.91338199226778,1.0,0.0,0.0
145,5,0.8,1.5854545454545454,0.06666666666666667,16.52,3.748123775088281,1.0,0.0,0.0
146,5,0.8,1.4018181818181819,0.0761904761904762,13.040000000000003,4.261047441484266,1.0,0.0,0.0
147,5,1.0,1.3881818181818182,0.06666666666666667,17.58,3.885806008741255,1.0,0.0,0.0
