i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
49,5,1.0,1.9915151515151515,0.0761904761904762,15.679999999999998,4.33101843061934,0.7,0.6,0.0
50,5,0.6,1.3896969696969699,0.047619047619047616,33.36,4.193236919612695,0.4,0.4,0.0
51,5,0.8,1.6130303030303028,0.0761904761904762,12.520000000000001,2.9926146780653893,0.8,0.4,0.0
52,5,1.0,1.6545454545454548,0.0761904761904762,7.859999999999999,3.0481209169324144,0.7,0.6,0.0
53,5,0.8,1.8345454545454545,0.06666666666666667,15.720000000000002,3.28343566844987,0.6,0.4,0.0
54,5,1.0,2.0118181818181817,0.0761904761904762,21.96,3.5196336047315264,0.6,0.6,0.0
55,5,0.6,0.9018181818181817,0.047619047619047616,8.540000000000001,6.103641365053858,1.0,0.0,0.0
56,5,0.8,1.2236363636363634,0.06666666666666667,16.0,5.034186601059228,0.6,0.6,0.0
57,5,0.8,1.518181818181818,0.0761904761904762,21.439999999999998,4.558968492869888,0.2,1.4,0.0
58,5,1.0,1.3793939393939394,0.06666666666666667,20.24,2.933512982471855,0.9,0.2,0.0
59,5,1.0,1.7845454545454544,0.09523809523809523,15.8,4.104569690262974,0.8,0.4,0.0
60,5,0.8,1.416969696969697,0.0761904761904762,17.240000000000002,5.363156169862238,0.6,0.6,0.0
61,5,0.6,1.5224242424242425,0.047619047619047616,27.740000000000002,8.660842715265522,0.6,0.2,0.0
62,5,0.8,1.3478787878787877,0.05714285714285714,3.999999999999999,2.952049528939531,0.9,0.2,0.0
63,5,1.0,2.0896969696969694,0.0761904761904762,5.74,4.927047963849534,0.9,0.2,0.0
64,5,0.8,1.5030303030303032,0.05714285714285714,4.26,3.7243072578917165,1.0,0.0,0.0
65,5,0.6,1.492121212121212,0.06666666666666667,13.239999999999998,4.317183470801667,0.9,0.2,0.0
66,5,0.6,1.3575757575757577,0.05714285714285714,37.00000000000001,4.209940159764644,0.5,0.4,0.0
67,5,1.0,1.7036363636363636,0.08571428571428572,28.9,6.634168597508762,0.5,0.8,0.0
68,5,0.6,1.6,0.0761904761904762,2.2,13.92624012140899,0.1,1.4,0.0
69,5,0.8,1.2657575757575756,0.06666666666666667,17.199999999999996,5.880638958848227,0.6,0.4,0.0
70,5,1.0,4.92909090909091,0.06666666666666667,7.12,4.4847641153535225,0.9,0.2,0.0
71,5,1.0,1.8193939393939396,0.0761904761904762,28.579999999999995,5.772100237209205,0.7,0.6,0.0
72,5,0.8,1.1760606060606063,0.05714285714285714,20.62,3.6572819011366566,0.6,0.2,0.0
73,5,0.4,1.2163636363636363,0.06666666666666667,14.6,4.533434195094852,0.2,1.2,0.0
74,5,1.0,1.9599999999999997,0.0761904761904762,20.240000000000002,5.126077614763116,0.7,0.6,0.0
75,5,1.0,2.4290909090909087,0.08571428571428572,33.52000000000001,5.126356280154077,0.8,0.4,0.0
76,5,1.0,1.7878787878787883,0.0761904761904762,9.999999999999998,2.683518630107492,0.8,0.4,0.0
77,5,1.0,1.7527272727272727,0.09523809523809523,6.4,3.5661534828488612,0.7,0.6,0.0
78,5,0.8,1.7954545454545454,0.08571428571428572,29.0,5.725003597630511,0.6,0.8,0.0
79,5,0.4,1.1715151515151514,0.047619047619047616,25.26,3.3571275921940567,0.8,0.0,0.0
80,5,0.8,1.3987878787878787,0.08571428571428572,18.220000000000002,3.8514928693889496,0.4,1.0,0.0
81,5,0.6,0.9945454545454545,0.0380952380952381,20.240000000000002,5.876298901233311,0.5,0.2,0.0
82,5,0.8,1.724848484848485,0.05714285714285714,6.6,4.097906276402953,0.9,0.2,0.0
83,5,1.0,2.143030303030303,0.0761904761904762,4.14,2.9260555936232966,0.8,0.4,0.0
84,5,0.6,1.2357575757575758,0.0761904761904762,7.040000000000001,3.920351823060525,0.6,0.8,0.0
85,5,1.0,2.0678787878787874,0.05714285714285714,17.22,5.9612386060203795,0.8,0.2,0.0
86,5,0.8,2.9103030303030306,0.05714285714285714,50.160000000000004,13.521017831755563,0.8,0.2,0.0
87,5,0.8,1.8963636363636365,0.0761904761904762,19.580000000000002,4.964922672235478,0.7,0.6,0.0
88,5,0.4,1.3212121212121213,0.047619047619047616,16.98,4.197568895386054,0.6,0.2,0.0
89,5,1.0,2.3545454545454545,0.09523809523809523,25.880000000000003,4.193021602071754,0.7,0.6,0.0
90,5,1.0,1.2581818181818183,0.05714285714285714,8.420000000000002,2.8944046641702625,0.8,0.2,0.0
91,5,0.8,1.018181818181818,0.047619047619047616,8.02,3.5578250947000085,0.8,0.0,0.0
92,5,1.0,1.8478787878787877,0.0761904761904762,22.64,5.317220619197562,0.6,0.6,0.0
93,5,0.6,1.3772727272727272,0.0761904761904762,17.5,5.417213603334361,0.7,0.4,0.0
94,5,1.0,3.5139393939393933,0.06666666666666667,6.020000000000001,3.7423580187178986,0.8,0.4,0.0
95,5,0.6,1.05,0.05714285714285714,4.2,4.203080722425355,0.7,0.4,0.0
96,5,0.4,1.6118181818181818,0.047619047619047616,28.919999999999998,7.431510047051173,0.7,0.2,0.0
97,5,0.8,1.2254545454545454,0.0380952380952381,17.6,5.828866224168933,0.6,0.2,0.0
