i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
0,5,0.2,0.6533333333333333,0.047619047619047616,5.6,5.283813865670141,0.4,0.6,0.0
1,5,0.4,1.3,0.06666666666666667,4.2,4.276624349007538,0.4,0.8,0.0
2,5,0.8,1.3836363636363636,0.0761904761904762,21.479999999999997,5.446312421400427,0.6,0.8,0.0
3,5,0.8,1.5545454545454547,0.05714285714285714,31.079999999999995,3.998099411977002,0.8,0.0,0.0
4,5,1.0,1.0448484848484847,0.06666666666666667,17.119999999999997,4.041610643015369,0.9,0.2,0.0
5,5,1.0,2.7199999999999998,0.08571428571428572,38.94,5.408484674618239,0.6,0.8,0.0
6,5,0.6,1.0727272727272728,0.06666666666666667,13.319999999999999,3.5453532793126126,0.8,0.2,0.0
7,5,0.8,1.1806060606060604,0.05714285714285714,17.56,3.579930270701734,0.5,0.6,0.0
8,5,0.8,1.22,0.06666666666666667,9.040000000000001,4.073190518812713,0.7,0.4,0.0
9,5,0.6,1.1496969696969697,0.047619047619047616,16.520000000000003,2.5106553379230294,0.6,0.2,0.0
10,5,0.8,1.34,0.0761904761904762,5.0,3.357759019992565,0.4,1.0,0.0
11,5,0.8,1.2884848484848486,0.06666666666666667,20.02,6.90674346231481,0.5,0.6,0.0
12,5,0.4,0.8066666666666666,0.05714285714285714,10.4,2.9606555561762207,0.4,0.8,0.0
13,5,1.0,1.3187878787878788,0.06666666666666667,9.280000000000001,4.349555192723989,0.7,0.4,0.0
14,5,0.4,1.22,0.06666666666666667,5.0,2.7444015911534767,0.5,0.8,0.0
15,5,0.4,1.0503030303030303,0.05714285714285714,16.080000000000002,5.395509771003159,0.3,0.8,0.0
16,5,0.8,1.1224242424242425,0.06666666666666667,15.86,3.8124811209714755,0.6,0.6,0.0
17,5,0.8,1.2027272727272726,0.05714285714285714,15.280000000000001,3.121591110459516,1.0,0.0,0.0
18,5,0.6,0.8818181818181818,0.05714285714285714,11.4,5.798736378450309,0.5,0.6,0.0
19,5,0.8,1.1751515151515153,0.05714285714285714,11.28,4.678522027137953,0.4,0.6,0.0
20,5,0.6,1.1733333333333333,0.06666666666666667,7.0,5.253072042700133,0.4,1.0,0.0
21,5,0.4,0.7330303030303031,0.05714285714285714,7.8,2.3431346988252524,0.7,0.4,0.0
22,5,0.8,1.430909090909091,0.0380952380952381,30.68,5.182325471284635,0.8,0.0,0.0
23,5,0.8,1.4333333333333333,0.08571428571428572,11.8,4.592152426659468,0.6,0.8,0.0
24,5,0.8,1.606969696969697,0.0761904761904762,31.54,4.660995290184035,0.7,0.6,0.0
25,5,1.0,1.4875757575757576,0.06666666666666667,23.419999999999998,4.9042093796337864,0.9,0.2,0.0
26,5,1.0,1.821212121212121,0.0761904761904762,25.860000000000003,4.690251004151956,0.6,0.6,0.0
27,5,0.8,1.7715151515151515,0.06666666666666667,27.18,6.194303450579083,0.7,0.6,0.0
28,5,0.6,1.353030303030303,0.06666666666666667,15.6,3.336147976016346,0.4,0.8,0.0
29,5,0.4,0.8,0.0380952380952381,1.6,3.483834168713043,0.2,0.4,0.0
30,5,0.4,1.0557575757575757,0.06666666666666667,9.16,3.433693037575683,0.5,0.6,0.0
31,5,1.0,1.3872727272727272,0.06666666666666667,15.84,3.984422903487677,0.7,0.4,0.0
32,5,1.0,2.0242424242424244,0.06666666666666667,4.520000000000001,2.4054733859959834,0.9,0.2,0.0
33,5,0.4,0.7281818181818182,0.047619047619047616,10.780000000000001,2.3472280806285886,0.8,0.2,0.0
34,5,0.8,1.1603030303030304,0.0761904761904762,7.8199999999999985,4.2014447915751445,0.7,0.6,0.0
35,5,0.8,1.1721212121212121,0.047619047619047616,14.88,3.4998526183341783,0.6,0.2,0.0
36,5,0.6,1.083939393939394,0.05714285714285714,31.880000000000003,4.099776318031329,0.9,0.2,0.0
37,5,1.0,1.1963636363636363,0.08571428571428572,13.48,3.8863724359649168,0.8,0.4,0.0
38,5,0.8,0.9566666666666667,0.06666666666666667,10.8,3.791576653246463,0.6,0.4,0.0
39,5,1.0,1.117878787878788,0.06666666666666667,9.700000000000001,4.554505019381326,0.7,0.4,0.0
