metric,global,per_query,delta_abs,rel_delta_pct
validity,0.723,0.7979999999999999,0.07499999999999996,10.373443983402483
proximity,1.3308681818181818,1.4396060606060608,0.108737878787879,8.170446951352117
sparsity,0.065,0.07176190476190476,0.006761904761904761,10.4029304029304
diversity,14.651,14.7104,0.05940000000000012,0.4054330762405305
plausibility,4.286901499865313,4.018755751973226,-0.26814574789208656,-6.255001378046853
actionability,0.6135,0.9719999999999999,0.3584999999999998,58.435207823960845
wrong_dir_violations,0.49400000000000005,0.0,-0.49400000000000005,-100.0
immutable_violations,0.0,0.0,0.0,
