i,n_cfs,validity,proximity_L1,sparsity,diversity,plausibility_kNN50,actionability,wrong_direction_violations,immutable_violations
0,5,0.6,1.3333333333333335,0.0761904761904762,19.32,3.2500998828547925,1.0,0.0,0.0
1,5,0.6,0.9481818181818182,0.0761904761904762,19.9,3.5711386697120355,1.0,0.0,0.0
2,5,1.0,2.079090909090909,0.0761904761904762,36.620000000000005,6.071498067345543,1.0,0.0,0.0
3,5,1.0,1.7096969696969697,0.0761904761904762,27.919999999999998,4.263009581277249,1.0,0.0,0.0
4,5,0.6,1.4,0.06666666666666667,15.38,3.0312803730779523,1.0,0.0,0.0
5,5,0.8,1.6654545454545453,0.09523809523809523,15.339999999999998,5.0352408039220915,1.0,0.0,0.0
6,5,0.8,1.3133333333333332,0.08571428571428572,19.4,4.833703788799296,1.0,0.0,0.0
7,5,0.8,0.9818181818181818,0.0761904761904762,9.3,2.782016256115002,1.0,0.0,0.0
8,5,0.8,1.6369696969696967,0.0761904761904762,12.739999999999998,3.010789367209965,1.0,0.0,0.0
9,5,0.4,1.25,0.05714285714285714,16.9,3.4889867850858107,0.8,0.0,0.0
10,5,0.8,1.046969696969697,0.06666666666666667,9.5,3.2357677328882684,1.0,0.0,0.0
11,5,0.6,0.9084848484848485,0.06666666666666667,20.520000000000003,4.80384558739445,0.8,0.0,0.0
12,5,1.0,1.6903030303030302,0.09523809523809523,9.139999999999999,2.587456222507093,1.0,0.0,0.0
13,5,0.8,1.3327272727272725,0.0761904761904762,17.46,3.846249389053043,1.0,0.0,0.0
14,5,0.6,1.3803030303030304,0.06666666666666667,13.26,2.373375649525643,1.0,0.0,0.0
15,5,1.0,1.4666666666666666,0.08571428571428572,18.6,6.593408689323506,1.0,0.0,0.0
16,5,0.8,1.1733333333333333,0.08571428571428572,18.979999999999997,3.07044493784156,1.0,0.0,0.0
17,5,1.0,1.1327272727272728,0.06666666666666667,12.280000000000001,3.0271943380207498,1.0,0.0,0.0
18,5,1.0,1.9106060606060606,0.0761904761904762,16.020000000000003,2.5676640141082183,1.0,0.0,0.0
19,5,0.8,0.9130303030303031,0.05714285714285714,8.440000000000001,3.2947460167638685,1.0,0.0,0.0
20,5,1.0,1.9942424242424241,0.0761904761904762,4.040000000000001,3.2717547941700964,1.0,0.0,0.0
21,5,1.0,1.5006060606060605,0.0761904761904762,12.540000000000001,4.024002134689478,1.0,0.0,0.0
22,5,1.0,2.118484848484848,0.09523809523809523,13.7,3.932310657184722,1.0,0.0,0.0
23,5,1.0,1.6518181818181816,0.09523809523809523,20.9,3.072551488228563,1.0,0.0,0.0
24,5,0.8,0.8415151515151514,0.05714285714285714,8.32,2.441477738393856,1.0,0.0,0.0
