metric,global,per_query,delta_abs,rel_delta_pct
validity,0.76,0.8185000000000001,0.05850000000000011,7.697368421052645
proximity,1.405546212121212,1.46,0.054453787878788074,3.8742082906408255
sparsity,0.0675952380952381,0.07252380952380952,0.004928571428571421,7.291299753434297
diversity,15.390055555555556,14.508333333333335,-0.881722222222221,-5.729168546788864
plausibility,4.296725220252328,4.061822381536535,-0.23490283871579276,-5.467020269497195
actionability,0.6669166666666666,0.9885,0.32158333333333344,48.219417718355636
wrong_dir_violations,0.4475,0.0,-0.4475,-100.0
immutable_violations,0.0,0.0,0.0,
